name,prefecture,line,x,y,postal,prev,next
真鶴,神奈川県,JR東海道本線,139.132148,35.156837,2590201,根府川,湯河原
湯河原,神奈川県,JR東海道本線,139.102142,35.146178,2590304,真鶴,熱海
熱海,静岡県,JR東海道本線,139.077679,35.103573,4130011,湯河原,函南
函南,静岡県,JR東海道本線,138.970984,35.108773,4190121,熱海,三島
三島,静岡県,JR東海道本線,138.911133,35.126253,4110036,函南,沼津
沼津,静岡県,JR東海道本線,138.860104,35.103011,4100801,三島,片浜
片浜,静岡県,JR東海道本線,138.818937,35.11825,4100875,沼津,原
原,静岡県,JR東海道本線,138.793387,35.124915,4100312,片浜,東田子の浦
東田子の浦,静岡県,JR東海道本線,138.745441,35.136255,4170832,原,吉原
吉原,静岡県,JR東海道本線,138.702768,35.143845,4170011,東田子の浦,富士
富士,静岡県,JR東海道本線,138.651225,35.151497,4160914,吉原,富士川
富士川,静岡県,JR東海道本線,138.618571,35.141119,4213306,富士,新蒲原
新蒲原,静岡県,JR東海道本線,138.608117,35.119599,4213203,富士川,蒲原
蒲原,静岡県,JR東海道本線,138.582752,35.114005,4213214,新蒲原,由比
由比,静岡県,JR東海道本線,138.552756,35.097108,4213111,蒲原,興津
興津,静岡県,JR東海道本線,138.521865,35.052539,4240205,由比,清水
清水,静岡県,JR東海道本線,138.488958,35.023248,4240823,興津,草薙
草薙,静岡県,JR東海道本線,138.442025,35.002854,4240888,清水,東静岡
東静岡,静岡県,JR東海道本線,138.413118,34.985256,4200821,草薙,静岡
静岡,静岡県,JR東海道本線,138.388579,34.971629,4200851,東静岡,安倍川
安倍川,静岡県,JR東海道本線,138.364029,34.940961,4210133,静岡,用宗
用宗,静岡県,JR東海道本線,138.36006,34.922512,4210124,安倍川,焼津
焼津,静岡県,JR東海道本線,138.318457,34.872261,4250027,用宗,西焼津
西焼津,静岡県,JR東海道本線,138.28552,34.859824,4250075,焼津,藤枝
藤枝,静岡県,JR東海道本線,138.252748,34.849511,4260034,西焼津,六合
六合,静岡県,JR東海道本線,138.203502,34.836436,4270019,藤枝,島田
島田,静岡県,JR東海道本線,138.173436,34.830159,4270028,六合,金谷
金谷,静岡県,JR東海道本線,138.125578,34.819049,4280047,島田,菊川
菊川,静岡県,JR東海道本線,138.085648,34.76176,4390006,金谷,掛川
掛川,静岡県,JR東海道本線,138.014937,34.769463,4360029,菊川,愛野
愛野,静岡県,JR東海道本線,137.961663,34.752257,4370031,掛川,袋井
袋井,静岡県,JR東海道本線,137.92596,34.741377,4370023,愛野,御厨
御厨,静岡県,JR東海道本線,137.885315,34.718469,4380038,袋井,磐田
磐田,静岡県,JR東海道本線,137.852244,34.710132,4380078,御厨,豊田町
豊田町,静岡県,JR東海道本線,137.82013,34.7121,4380821,磐田,天竜川
天竜川,静岡県,JR東海道本線,137.77923,34.716994,4350013,豊田町,浜松
浜松,静岡県,JR東海道本線,137.734759,34.703866,4300926,天竜川,高塚
高塚,静岡県,JR東海道本線,137.681303,34.690425,4328065,浜松,舞阪
舞阪,静岡県,JR東海道本線,137.626422,34.685701,4310203,高塚,弁天島
弁天島,静岡県,JR東海道本線,137.603058,34.690125,4310214,舞阪,新居町
新居町,静岡県,JR東海道本線,137.568953,34.694276,4310302,弁天島,鷲津
鷲津,静岡県,JR東海道本線,137.546116,34.716819,4310431,新居町,新所原
新所原,静岡県,JR東海道本線,137.484399,34.723205,4310424,鷲津,二川
二川,愛知県,JR東海道本線,137.438966,34.725809,4413131,新所原,豊橋
豊橋,愛知県,JR東海道本線,137.382128,34.762734,4400075,二川,西小坂井
西小坂井,愛知県,JR東海道本線,137.352499,34.79708,4410105,豊橋,愛知御津
愛知御津,愛知県,JR東海道本線,137.316492,34.812624,4410312,西小坂井,三河大塚
三河大塚,愛知県,JR東海道本線,137.28287,34.815744,4430013,愛知御津,三河三谷
三河三谷,愛知県,JR東海道本線,137.247795,34.818546,4430021,三河大塚,蒲郡
蒲郡,愛知県,JR東海道本線,137.226459,34.823078,4430043,三河三谷,三河塩津
三河塩津,愛知県,JR東海道本線,137.201261,34.825295,4430046,蒲郡,三ヶ根
三ヶ根,愛知県,JR東海道本線,137.176348,34.836449,4440124,三河塩津,幸田
幸田,愛知県,JR東海道本線,137.16447,34.859926,4440116,三ヶ根,相見
相見,愛知県,JR東海道本線,137.160389,34.886833,4440113,幸田,岡崎
岡崎,愛知県,JR東海道本線,137.157243,34.925417,4440813,相見,西岡崎
西岡崎,愛知県,JR東海道本線,137.123187,34.946572,4440938,岡崎,安城
安城,愛知県,JR東海道本線,137.08716,34.959986,4460063,西岡崎,三河安城
三河安城,愛知県,JR東海道本線,137.060918,34.96968,4460054,安城,東刈谷
東刈谷,愛知県,JR東海道本線,137.043525,34.97741,4480807,三河安城,野田新町
野田新町,愛知県,JR東海道本線,137.026355,34.984212,4480862,東刈谷,刈谷
刈谷,愛知県,JR東海道本線,137.008878,34.991156,4480028,野田新町,逢妻
逢妻,愛知県,JR東海道本線,136.990544,34.998215,4480047,刈谷,大府
大府,愛知県,JR東海道本線,136.961727,35.008665,4740025,逢妻,共和
共和,愛知県,JR東海道本線,136.954599,35.035245,4740074,大府,南大高
南大高,愛知県,JR東海道本線,136.948244,35.055403,4598001,共和,大高
大高,愛知県,JR東海道本線,136.940242,35.069244,4598001,南大高,笠寺
笠寺,愛知県,JR東海道本線,136.926321,35.095113,4570832,大高,熱田
熱田,愛知県,JR東海道本線,136.910502,35.130028,4560024,笠寺,金山
金山,愛知県,JR東海道本線,136.90075,35.143323,4600022,熱田,尾頭橋
尾頭橋,愛知県,JR東海道本線,136.89102,35.146981,4540012,金山,名古屋
名古屋,愛知県,JR東海道本線,136.881637,35.170694,4510045,尾頭橋,枇杷島
枇杷島,愛知県,JR東海道本線,136.861816,35.198681,4520063,名古屋,清洲
清洲,愛知県,JR東海道本線,136.834529,35.225406,4928173,枇杷島,稲沢
稲沢,愛知県,JR東海道本線,136.820942,35.252994,4928075,清洲,尾張一宮
尾張一宮,愛知県,JR東海道本線,136.797567,35.301765,4910858,稲沢,木曽川
木曽川,愛知県,JR東海道本線,136.780726,35.349319,4930001,尾張一宮,岐阜
岐阜,岐阜県,JR東海道本線,136.756514,35.409532,5008856,木曽川,西岐阜
西岐阜,岐阜県,JR東海道本線,136.72341,35.404664,5008381,岐阜,穂積
穂積,岐阜県,JR東海道本線,136.693834,35.396345,5010222,西岐阜,大垣
大垣,岐阜県,JR東海道本線,136.618288,35.367096,5030901,穂積,垂井
垂井,岐阜県,JR東海道本線,136.531246,35.369587,5032100,大垣,関ヶ原
関ヶ原,岐阜県,JR東海道本線,136.470451,35.363726,5031501,垂井,柏原
柏原,滋賀県,JR東海道本線,136.402767,35.344592,5210202,関ヶ原,近江長岡
近江長岡,滋賀県,JR東海道本線,136.373775,35.359307,5210242,柏原,醒ヶ井
醒ヶ井,滋賀県,JR東海道本線,136.345135,35.327664,5210035,近江長岡,米原
米原,滋賀県,JR東海道本線,136.289992,35.314657,5210012,醒ヶ井,
荒尾,岐阜県,JR東海道本線,136.583276,35.373454,5030034,大垣,美濃赤坂
美濃赤坂,岐阜県,JR東海道本線,136.582129,35.386677,5032213,荒尾,
東神奈川,神奈川県,JR横浜線,139.633466,35.47804,2210044,,大口
大口,神奈川県,JR横浜線,139.646288,35.492375,2210014,東神奈川,菊名
菊名,神奈川県,JR横浜線,139.630147,35.509749,2220021,大口,新横浜
新横浜,神奈川県,JR横浜線,139.617348,35.506824,2220026,菊名,小机
小机,神奈川県,JR横浜線,139.599787,35.508533,2220036,新横浜,鴨居
鴨居,神奈川県,JR横浜線,139.56707,35.510955,2260003,小机,中山
中山,神奈川県,JR横浜線,139.539692,35.514745,2260013,鴨居,十日市場
十日市場,神奈川県,JR横浜線,139.51669,35.526254,2260025,中山,長津田
長津田,神奈川県,JR横浜線,139.49468,35.531698,2260027,十日市場,成瀬
成瀬,東京都,JR横浜線,139.472875,35.535412,1940045,長津田,町田
町田,東京都,JR横浜線,139.445579,35.542004,1940013,成瀬,古淵
古淵,神奈川県,JR横浜線,139.419151,35.556055,2520344,町田,淵野辺
淵野辺,神奈川県,JR横浜線,139.395075,35.568784,2520233,古淵,矢部
矢部,神奈川県,JR横浜線,139.386373,35.573275,2520232,淵野辺,相模原
相模原,神奈川県,JR横浜線,139.371007,35.58113,2520231,矢部,橋本
橋本,神奈川県,JR横浜線,139.344586,35.594975,2520143,相模原,相原
相原,東京都,JR横浜線,139.33169,35.60694,1940211,橋本,八王子みなみ野
八王子みなみ野,東京都,JR横浜線,139.330678,35.630664,1920916,相原,片倉
片倉,東京都,JR横浜線,139.34119,35.639704,1920914,八王子みなみ野,八王子
八王子,東京都,JR横浜線,139.338998,35.655555,1920083,片倉,
東京,東京都,JR横須賀線,139.766103,35.681391,1000005,,新橋
新橋,東京都,JR横須賀線,139.758587,35.666195,1050004,東京,品川
品川,東京都,JR横須賀線,139.738999,35.62876,1080075,新橋,西大井
西大井,東京都,JR横須賀線,139.721729,35.601616,1420043,品川,武蔵小杉
武蔵小杉,神奈川県,JR横須賀線,139.663278,35.575965,2110005,西大井,新川崎
新川崎,神奈川県,JR横須賀線,139.671481,35.551784,2120058,武蔵小杉,横浜
横浜,神奈川県,JR横須賀線,139.622704,35.466195,2200011,新川崎,保土ヶ谷
保土ヶ谷,神奈川県,JR横須賀線,139.599671,35.446746,2400023,横浜,東戸塚
東戸塚,神奈川県,JR横須賀線,139.556794,35.430353,2440805,保土ヶ谷,戸塚
戸塚,神奈川県,JR横須賀線,139.534282,35.400432,2440003,東戸塚,大船
大船,神奈川県,JR横須賀線,139.531127,35.353466,2470056,戸塚,北鎌倉
北鎌倉,神奈川県,JR横須賀線,139.545134,35.337198,2470062,大船,鎌倉
鎌倉,神奈川県,JR横須賀線,139.550428,35.318793,2480006,北鎌倉,逗子
逗子,神奈川県,JR横須賀線,139.578292,35.297392,2490006,鎌倉,東逗子
東逗子,神奈川県,JR横須賀線,139.601768,35.298781,2490004,逗子,田浦
田浦,神奈川県,JR横須賀線,139.637726,35.29271,2370075,東逗子,横須賀
横須賀,神奈川県,JR横須賀線,139.655855,35.284022,2380045,田浦,衣笠
衣笠,神奈川県,JR横須賀線,139.661193,35.257091,2380031,横須賀,久里浜
久里浜,神奈川県,JR横須賀線,139.700862,35.233107,2390831,衣笠,
府中本町,東京都,JR武蔵野線,139.477142,35.665766,1830027,,北府中
北府中,東京都,JR武蔵野線,139.471792,35.68088,1830057,府中本町,西国分寺
西国分寺,東京都,JR武蔵野線,139.465994,35.699744,1850013,北府中,新小平
新小平,東京都,JR武蔵野線,139.470745,35.73128,1870032,西国分寺,新秋津
新秋津,東京都,JR武蔵野線,139.493592,35.778331,1890001,新小平,東所沢
東所沢,埼玉県,JR武蔵野線,139.513878,35.79461,3590021,新秋津,新座
新座,埼玉県,JR武蔵野線,139.556328,35.80381,3520011,東所沢,北朝霞
北朝霞,埼玉県,JR武蔵野線,139.587322,35.815475,3510033,新座,西浦和
西浦和,埼玉県,JR武蔵野線,139.627707,35.844139,3380837,北朝霞,武蔵浦和
武蔵浦和,埼玉県,JR武蔵野線,139.647974,35.846047,3360021,西浦和,南浦和
南浦和,埼玉県,JR武蔵野線,139.669125,35.847648,3360017,武蔵浦和,東浦和
東浦和,埼玉県,JR武蔵野線,139.704627,35.864079,3360926,南浦和,東川口
東川口,埼玉県,JR武蔵野線,139.744087,35.875246,3330811,東浦和,南越谷
南越谷,埼玉県,JR武蔵野線,139.790499,35.876106,3430845,東川口,越谷レイクタウン
越谷レイクタウン,埼玉県,JR武蔵野線,139.820219,35.87622,3430825,南越谷,吉川
吉川,埼玉県,JR武蔵野線,139.843162,35.87662,3420045,越谷レイクタウン,吉川美南
吉川美南,埼玉県,JR武蔵野線,139.858167,35.868056,3420033,吉川,新三郷
新三郷,埼玉県,JR武蔵野線,139.869341,35.858667,3410012,吉川美南,三郷
三郷,埼玉県,JR武蔵野線,139.886341,35.845004,3410024,新三郷,南流山
南流山,千葉県,JR武蔵野線,139.903865,35.838035,2700163,三郷,新松戸
新松戸,千葉県,JR武蔵野線,139.921076,35.825467,2700017,南流山,新八柱
新八柱,千葉県,JR武蔵野線,139.938393,35.792013,2702253,新松戸,東松戸
東松戸,千葉県,JR武蔵野線,139.943848,35.770611,2702221,新八柱,市川大野
市川大野,千葉県,JR武蔵野線,139.951227,35.755432,2720805,東松戸,船橋法典
船橋法典,千葉県,JR武蔵野線,139.966771,35.730435,2730047,市川大野,西船橋
西船橋,千葉県,JR武蔵野線,139.959536,35.707283,2730025,船橋法典,
大宮,埼玉県,JR湘南新宿ライン,139.62405,35.906439,3300853,,浦和
浦和,埼玉県,JR湘南新宿ライン,139.657109,35.858496,3300063,大宮,赤羽
赤羽,東京都,JR湘南新宿ライン,139.720928,35.778026,1150045,浦和,池袋
池袋,東京都,JR湘南新宿ライン,139.711085,35.730256,1710021,赤羽,新宿
新宿,東京都,JR湘南新宿ライン,139.700464,35.689729,1600022,池袋,渋谷
渋谷,東京都,JR湘南新宿ライン,139.701238,35.658871,1500002,新宿,恵比寿
恵比寿,東京都,JR湘南新宿ライン,139.71007,35.646684,1500013,渋谷,大崎
大崎,東京都,JR湘南新宿ライン,139.728439,35.619772,1410032,恵比寿,西大井
西大井,東京都,JR湘南新宿ライン,139.721729,35.601616,1420043,大崎,武蔵小杉
武蔵小杉,神奈川県,JR湘南新宿ライン,139.65963,35.57669,2110005,西大井,新川崎
新川崎,神奈川県,JR湘南新宿ライン,139.671481,35.551784,2120058,武蔵小杉,横浜
横浜,神奈川県,JR湘南新宿ライン,139.622704,35.466195,2200011,新川崎,保土ヶ谷
保土ヶ谷,神奈川県,JR湘南新宿ライン,139.599671,35.446746,2400023,横浜,東戸塚
東戸塚,神奈川県,JR湘南新宿ライン,139.556794,35.430353,2440805,保土ヶ谷,戸塚
戸塚,神奈川県,JR湘南新宿ライン,139.534282,35.400432,2440003,東戸塚,大船
大船,神奈川県,JR湘南新宿ライン,139.531127,35.353466,2470056,戸塚,
三鷹,東京都,JR総武線,139.560325,35.702683,1810013,,吉祥寺
吉祥寺,東京都,JR総武線,139.579765,35.703119,1800003,三鷹,西荻窪
西荻窪,東京都,JR総武線,139.599361,35.703842,1670042,吉祥寺,荻窪
荻窪,東京都,JR総武線,139.620109,35.704523,1670043,西荻窪,阿佐ケ谷
阿佐ケ谷,東京都,JR総武線,139.635868,35.704818,1660004,荻窪,高円寺
高円寺,東京都,JR総武線,139.649664,35.705327,1660003,阿佐ケ谷,中野
中野,東京都,JR総武線,139.665835,35.705765,1640001,高円寺,東中野
東中野,東京都,JR総武線,139.684436,35.706529,1640003,中野,大久保
大久保,東京都,JR総武線,139.69732,35.700784,1690073,東中野,新宿
新宿,東京都,JR総武線,139.700464,35.689729,1600022,大久保,代々木
代々木,東京都,JR総武線,139.702042,35.683061,1510051,新宿,千駄ケ谷
千駄ケ谷,東京都,JR総武線,139.711644,35.681231,1510051,代々木,信濃町
信濃町,東京都,JR総武線,139.720729,35.680031,1600012,千駄ケ谷,四ツ谷
四ツ谷,東京都,JR総武線,139.730644,35.686041,1020083,信濃町,市ヶ谷
市ヶ谷,東京都,JR総武線,139.735794,35.692594,1020076,四ツ谷,飯田橋
飯田橋,東京都,JR総武線,139.745143,35.701835,1020072,市ヶ谷,水道橋
水道橋,東京都,JR総武線,139.754312,35.702039,1010061,飯田橋,御茶ノ水
御茶ノ水,東京都,JR総武線,139.764955,35.699604,1010062,水道橋,秋葉原
秋葉原,東京都,JR総武線,139.773288,35.698619,1010028,御茶ノ水,浅草橋
浅草橋,東京都,JR総武線,139.784427,35.697403,1110053,秋葉原,両国
両国,東京都,JR総武線,139.793334,35.69579,1300015,浅草橋,錦糸町
錦糸町,東京都,JR総武線,139.814136,35.696802,1300013,両国,亀戸
亀戸,東京都,JR総武線,139.826262,35.697345,1360071,錦糸町,平井
平井,東京都,JR総武線,139.842181,35.70643,1320035,亀戸,新小岩
新小岩,東京都,JR総武線,139.857777,35.716903,1240024,平井,小岩
小岩,東京都,JR総武線,139.881755,35.733207,1330056,新小岩,市川
市川,千葉県,JR総武線,139.908142,35.728903,2720033,小岩,本八幡
本八幡,千葉県,JR総武線,139.92741,35.720898,2720021,市川,下総中山
下総中山,千葉県,JR総武線,139.943092,35.714276,2730035,本八幡,西船橋
西船橋,千葉県,JR総武線,139.959536,35.707283,2730025,下総中山,船橋
船橋,千葉県,JR総武線,139.984707,35.701865,2730005,西船橋,東船橋
東船橋,千葉県,JR総武線,140.00393,35.699811,2730002,船橋,津田沼
津田沼,千葉県,JR総武線,140.020179,35.691367,2750016,東船橋,幕張本郷
幕張本郷,千葉県,JR総武線,140.042241,35.672664,2620033,津田沼,幕張
幕張,千葉県,JR総武線,140.0579,35.6594,2620032,幕張本郷,新検見川
新検見川,千葉県,JR総武線,140.073025,35.65169,2620022,幕張,稲毛
稲毛,千葉県,JR総武線,140.09256,35.637264,2630043,新検見川,西千葉
西千葉,千葉県,JR総武線,140.103337,35.622639,2600033,稲毛,千葉
千葉,千葉県,JR総武線,140.112837,35.613425,2600031,西千葉,
東京,東京都,JR総武線快速,139.766103,35.681391,1000005,,新日本橋
新日本橋,東京都,JR総武線快速,139.77323,35.688687,1030023,東京,馬喰町
馬喰町,東京都,JR総武線快速,139.78238,35.693365,1030002,新日本橋,錦糸町
錦糸町,東京都,JR総武線快速,139.814136,35.696802,1300013,馬喰町,新小岩
新小岩,東京都,JR総武線快速,139.857777,35.716903,1240024,錦糸町,市川
市川,千葉県,JR総武線快速,139.908142,35.728903,2720033,新小岩,船橋
船橋,千葉県,JR総武線快速,139.984707,35.701865,2730005,市川,津田沼
津田沼,千葉県,JR総武線快速,140.020179,35.691367,2750016,船橋,稲毛
稲毛,千葉県,JR総武線快速,140.09256,35.637264,2630043,津田沼,千葉
千葉,千葉県,JR総武線快速,140.112837,35.613425,2600031,稲毛,
立川,東京都,JR青梅線,139.413704,35.698202,1900012,,西立川
西立川,東京都,JR青梅線,139.393556,35.703526,1960032,立川,東中神
東中神,東京都,JR青梅線,139.384529,35.706337,1960031,西立川,中神
中神,東京都,JR青梅線,139.375816,35.709058,1960022,東中神,昭島
昭島,東京都,JR青梅線,139.361564,35.713305,1960015,中神,拝島
拝島,東京都,JR青梅線,139.343468,35.721278,1970003,昭島,牛浜
牛浜,東京都,JR青梅線,139.333677,35.734547,1970024,拝島,福生
福生,東京都,JR青梅線,139.327763,35.742456,1970011,牛浜,羽村
羽村,東京都,JR青梅線,139.316188,35.758073,2050014,福生,小作
小作,東京都,JR青梅線,139.302233,35.776048,2050001,羽村,河辺
河辺,東京都,JR青梅線,139.284032,35.78473,1980036,小作,東青梅
東青梅,東京都,JR青梅線,139.272841,35.789768,1980042,河辺,青梅
青梅,東京都,JR青梅線,139.258096,35.790512,1980083,東青梅,宮ノ平
宮ノ平,東京都,JR青梅線,139.237289,35.787545,1980046,青梅,日向和田
日向和田,東京都,JR青梅線,139.229515,35.788665,1980046,宮ノ平,石神前
石神前,東京都,JR青梅線,139.225096,35.79683,1980171,日向和田,二俣尾
二俣尾,東京都,JR青梅線,139.216161,35.803945,1980171,石神前,軍畑
軍畑,東京都,JR青梅線,139.207431,35.807382,1980172,二俣尾,沢井
沢井,東京都,JR青梅線,139.193324,35.80594,1980172,軍畑,御嶽
御嶽,東京都,JR青梅線,139.182589,35.801468,1980173,沢井,川井
川井,東京都,JR青梅線,139.16429,35.813697,1980102,御嶽,古里
古里,東京都,JR青梅線,139.152102,35.816247,1980105,川井,鳩ノ巣
鳩ノ巣,東京都,JR青梅線,139.128932,35.815127,1980106,古里,白丸
白丸,東京都,JR青梅線,139.114861,35.811735,1980107,鳩ノ巣,奥多摩
奥多摩,東京都,JR青梅線,139.096961,35.809357,1980212,白丸,
上野,東京都,JR高崎線,139.777043,35.71379,1100005,,尾久
尾久,東京都,JR高崎線,139.753846,35.74683,1140016,上野,赤羽
赤羽,東京都,JR高崎線,139.720928,35.778026,1150045,尾久,浦和
浦和,埼玉県,JR高崎線,139.657109,35.858496,3300063,赤羽,さいたま新都心
さいたま新都心,埼玉県,JR高崎線,139.633587,35.893867,3300843,浦和,大宮
大宮,埼玉県,JR高崎線,139.62405,35.906439,3300853,さいたま新都心,宮原
宮原,埼玉県,JR高崎線,139.609455,35.940256,3310812,大宮,上尾
上尾,埼玉県,JR高崎線,139.588434,35.973522,3620075,宮原,北上尾
北上尾,埼玉県,JR高崎線,139.577223,35.985632,3620016,上尾,桶川
桶川,埼玉県,JR高崎線,139.564274,35.998375,3630022,北上尾,北本
北本,埼玉県,JR高崎線,139.533591,36.032112,3640006,桶川,鴻巣
鴻巣,埼玉県,JR高崎線,139.509552,36.0592,3650055,北本,北鴻巣
北鴻巣,埼玉県,JR高崎線,139.476894,36.085529,3650064,鴻巣,吹上
吹上,埼玉県,JR高崎線,139.45312,36.103062,3690122,北鴻巣,行田
行田,埼玉県,JR高崎線,139.432103,36.113879,3610047,吹上,熊谷
熊谷,埼玉県,JR高崎線,139.389528,36.139627,3600037,行田,籠原
籠原,埼玉県,JR高崎線,139.330199,36.17448,3600841,熊谷,深谷
深谷,埼玉県,JR高崎線,139.28127,36.191343,3660824,籠原,岡部
岡部,埼玉県,JR高崎線,139.237622,36.205645,3690201,深谷,本庄
本庄,埼玉県,JR高崎線,139.188299,36.236229,3670041,岡部,神保原
神保原,埼玉県,JR高崎線,139.149172,36.25359,3690305,本庄,新町
新町,群馬県,JR高崎線,139.105457,36.272984,3701301,神保原,倉賀野
倉賀野,群馬県,JR高崎線,139.049474,36.300216,3701201,新町,高崎
高崎,群馬県,JR高崎線,139.012354,36.322239,3700849,倉賀野,
秋葉原,東京都,つくばエクスプレス線,139.774273,35.698889,1010028,,新御徒町
新御徒町,東京都,つくばエクスプレス線,139.781958,35.707045,1110041,秋葉原,浅草
浅草,東京都,つくばエクスプレス線,139.792389,35.713817,1110032,新御徒町,南千住
南千住,東京都,つくばエクスプレス線,139.798783,35.732413,1160003,浅草,北千住
北千住,東京都,つくばエクスプレス線,139.805092,35.74949,1200026,南千住,青井
青井,東京都,つくばエクスプレス線,139.82038,35.771782,1200012,北千住,六町
六町,東京都,つくばエクスプレス線,139.821816,35.784963,1210073,青井,八潮
八潮,埼玉県,つくばエクスプレス線,139.845017,35.807905,3400822,六町,三郷中央
三郷中央,埼玉県,つくばエクスプレス線,139.878344,35.824514,3410032,八潮,南流山
南流山,千葉県,つくばエクスプレス線,139.903271,35.83869,2700163,三郷中央,流山セントラルパーク
流山セントラルパーク,千葉県,つくばエクスプレス線,139.915223,35.854552,2700152,南流山,流山おおたかの森
流山おおたかの森,千葉県,つくばエクスプレス線,139.925044,35.871799,2700121,流山セントラルパーク,柏の葉キャンパス
柏の葉キャンパス,千葉県,つくばエクスプレス線,139.952454,35.89308,2770871,流山おおたかの森,柏たなか
柏たなか,千葉県,つくばエクスプレス線,139.957533,35.9109,2770803,柏の葉キャンパス,守谷
守谷,茨城県,つくばエクスプレス線,139.992209,35.950626,3020115,柏たなか,みらい平
みらい平,茨城県,つくばエクスプレス線,140.038555,35.99514,3002416,守谷,みどりの
みどりの,茨城県,つくばエクスプレス線,140.056276,36.03025,3050882,みらい平,万博記念公園
万博記念公園,茨城県,つくばエクスプレス線,140.059256,36.05841,3002658,みどりの,研究学園
研究学園,茨城県,つくばエクスプレス線,140.082256,36.0821,3050817,万博記念公園,つくば
つくば,茨城県,つくばエクスプレス線,140.110604,36.0825,3050031,研究学園,
東京,東京都,上越新幹線,139.766103,35.681391,1000005,,上野
上野,東京都,上越新幹線,139.777043,35.71379,1100005,東京,大宮
大宮,埼玉県,上越新幹線,139.62405,35.906439,3300853,上野,熊谷
熊谷,埼玉県,上越新幹線,139.389528,36.139627,3600036,大宮,本庄早稲田
本庄早稲田,埼玉県,上越新幹線,139.179682,36.218758,3670031,熊谷,高崎
高崎,群馬県,上越新幹線,139.012354,36.322239,3700849,本庄早稲田,上毛高原
上毛高原,群馬県,上越新幹線,138.977572,36.69317,3791313,高崎,越後湯沢
越後湯沢,新潟県,上越新幹線,138.809227,36.935799,9496101,上毛高原,浦佐
浦佐,新潟県,上越新幹線,138.922798,37.167488,9497302,越後湯沢,長岡
長岡,新潟県,上越新幹線,138.853927,37.447787,9400061,浦佐,燕三条
燕三条,新潟県,上越新幹線,138.939274,37.648824,9550092,長岡,新潟
新潟,新潟県,上越新幹線,139.060869,37.912299,9500086,燕三条,
押上,東京都,京成押上線,139.812935,35.710702,1310045,,京成曳舟
京成曳舟,東京都,京成押上線,139.820012,35.718441,1310046,押上,八広
八広,東京都,京成押上線,139.828738,35.727687,1310041,京成曳舟,四ツ木
四ツ木,東京都,京成押上線,139.834918,35.731962,1240011,八広,京成立石
京成立石,東京都,京成押上線,139.848558,35.738281,1240012,四ツ木,青砥
青砥,東京都,京成押上線,139.856292,35.745883,1250062,京成立石,京成高砂
京成高砂,東京都,京成押上線,139.866875,35.750932,1250054,青砥,
京成上野,東京都,京成本線,139.773571,35.711232,1100007,,日暮里
日暮里,東京都,京成本線,139.771287,35.727908,1160013,京成上野,新三河島
新三河島,東京都,京成本線,139.773834,35.73714,1160013,日暮里,町屋
町屋,東京都,京成本線,139.781499,35.742354,1160002,新三河島,千住大橋
千住大橋,東京都,京成本線,139.796934,35.74243,1200038,町屋,京成関屋
京成関屋,東京都,京成本線,139.81183,35.744008,1200023,千住大橋,堀切菖蒲園
堀切菖蒲園,東京都,京成本線,139.827545,35.747649,1240006,京成関屋,お花茶屋
お花茶屋,東京都,京成本線,139.83988,35.747585,1240005,堀切菖蒲園,青砥
青砥,東京都,京成本線,139.856292,35.745883,1250062,お花茶屋,京成高砂
京成高砂,東京都,京成本線,139.866875,35.750932,1250054,青砥,京成小岩
京成小岩,東京都,京成本線,139.88371,35.742158,1330051,京成高砂,江戸川
江戸川,東京都,京成本線,139.896226,35.737723,1330051,京成小岩,国府台
国府台,千葉県,京成本線,139.90322,35.736301,2720034,江戸川,市川真間
市川真間,千葉県,京成本線,139.911717,35.73121,2720826,国府台,菅野
菅野,千葉県,京成本線,139.919413,35.728272,2720824,市川真間,京成八幡
京成八幡,千葉県,京成本線,139.92816,35.723811,2720021,菅野,鬼越
鬼越,千葉県,京成本線,139.937932,35.719776,2720022,京成八幡,京成中山
京成中山,千葉県,京成本線,139.944203,35.716998,2730035,鬼越,東中山
東中山,千葉県,京成本線,139.952683,35.714385,2730036,京成中山,京成西船
京成西船,千葉県,京成本線,139.958863,35.711627,2730039,東中山,海神
海神,千葉県,京成本線,139.971888,35.705888,2730021,京成西船,京成船橋
京成船橋,千葉県,京成本線,139.985451,35.700161,2730005,海神,大神宮下
大神宮下,千葉県,京成本線,139.991431,35.693945,2730003,京成船橋,船橋競馬場
船橋競馬場,千葉県,京成本線,139.997998,35.689606,2730003,大神宮下,谷津
谷津,千葉県,京成本線,140.007658,35.685257,2750026,船橋競馬場,京成津田沼
京成津田沼,千葉県,京成本線,140.024823,35.68364,2750016,谷津,京成大久保
京成大久保,千葉県,京成本線,140.048629,35.686016,2750011,京成津田沼,実籾
実籾,千葉県,京成本線,140.068289,35.686852,2750002,京成大久保,八千代台
八千代台,千葉県,京成本線,140.090942,35.701465,2760031,実籾,京成大和田
京成大和田,千葉県,京成本線,140.108578,35.712309,2760045,八千代台,勝田台
勝田台,千葉県,京成本線,140.126053,35.715445,2760024,京成大和田,志津
志津,千葉県,京成本線,140.144982,35.717406,2850846,勝田台,ユーカリが丘
ユーカリが丘,千葉県,京成本線,140.156354,35.721801,2850858,志津,京成臼井
京成臼井,千葉県,京成本線,140.180796,35.730017,2850864,ユーカリが丘,京成佐倉
京成佐倉,千葉県,京成本線,140.229633,35.725205,2850014,京成臼井,大佐倉
